"bldgKey","officialName","primaryDisplay","assetNumber","facilitiesCode","ucdhsBldgNum","location","affiliation","category","primaryUse","address","city","county","state","zip","countryCode","addressCode","latitude","longitude","occupied","onOffCampus","cefaName","cefaFireResistConsTypCd","planning","condition","defaultOMPElig","ompEligMethod","ownership","floors","height","footprint","perimeter","basicGross","cuGross","circulation","custodial","mechanical","parking","toilet","nasf","asf","spaceCount","netUsable","structural","outsideGross","relatedGross","maintainedGross","janitorized","constructed","renovated","vacated","demolished","ompEligSummary"
"DV-01-001588","Vet Med 3A - Multi Purpose Teaching Bldg.","Vet Med 3A-MPT","4857","G140",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1271 Veterinary Medicine Mall","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"2007-01-01","ON-CAMPUS","VETMED3A-MPT","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,NA,NA,NA,33542,1303,8350,159,481,0,893,9883,20467,18,30350,3192,34845,34194,34194,30350,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001589","Veterinary Medicine 3A","Vet Med 3A","4793","G130",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","1285 Veterinary Medicine Mall","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53265,-121.76538,"2007-01-01","ON-CAMPUS","VET MED 3A","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",5,NA,51201,NA,129771,0,27123,848,7965,0,1486,37422,72044,260,109466,20305,129771,129771,129771,109466,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001592","Hopkins Services Complex Receiving","Hopkins Svcs Complex Receiving","4851","Q090",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPT - Support","615 Hopkins Road","Davis","Yolo","CA","95616-5270","USA","HOPKINS RD",38.53272,-121.79192,"2007-01-13","ON-CAMPUS","HSC RCVG","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,32628,NA,32130,5206,1635,177,520,0,846,3178,28067,24,31245,885,37336,34733,34733,31245,"2007-01-29",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001593","Hopkins Services Complex Auxiliary","Hopkins Svcs Complex Auxiliary","4852","Q091",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPT - Support","605 Hopkins Road","Davis","Yolo","CA","95616-5270","USA","HOPKINS RD",38.53338,-121.79201,"2007-01-12","ON-CAMPUS","HSC AUX","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,6890,NA,6890,0,0,56,162,0,70,288,6221,6,6509,381,6890,6890,6890,6509,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001594","Robert Mondavi Institute for Wine & Food Science - Building A (Northeast)","RMI North","4854","C116",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","595 Hilgard Lane","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53307,-121.75093,"2008-01-26","ON-CAMPUS","RMI NORTH","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",3,NA,18248,NA,54754,886,10107,145,1035,0,1022,12309,36332,90,48641,6113,55640,55198,55198,48641,"2008-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001595","Robert Mondavi Institute for Wine & Food Science - Building B (South)","RMI South","4855","C117",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","611 Hilgard Lane","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53265,-121.75058,"2008-01-26","ON-CAMPUS","RMI SOUTH","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",4,NA,17775,NA,58067,855,10438,326,3869,0,1182,15815,35055,80,50870,7197,58922,58495,58495,50870,"2008-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001596","Robert Mondavi Institute for Wine & Food Science - Building C (Northwest)","RMI Sensory","4856","C118",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","392 Old Davis Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.5328,-121.75167,"2008-01-26","ON-CAMPUS","RMI SENSORY","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,NA,11022,NA,33622,0,5908,47,396,0,610,6961,13155,29,20116,13506,33622,33622,33622,20116,"2008-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001604","Aggie Stadium West","Aggie Stadium West","4847","G138",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","858 La Rue Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53727,-121.76209,"2007-01-15","ON-CAMPUS","AG STAD W","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,NA,7259,NA,11262,2055,1112,238,682,0,2439,4471,5242,17,9713,1549,13317,12290,12290,9713,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 100.0% / Other 0.0%"
"DV-01-001605","Primate Center Modular Freezer Building","Primate Freezer Storage","4850","S041",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","180 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",NA,NA,"2006-01-19","ON-CAMPUS","PRIM FREEZER","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,1680,NA,1680,0,0,0,0,0,0,0,1607,1,1607,73,1680,1680,1680,1607,"2006-01-16",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001606","Aggie Stadium North","Aggie Stadium North","4848","G139",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","864 La Rue Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53748,-121.76246,"2007-01-15","ON-CAMPUS","AG STAD N","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,16742,NA,16750,196,1795,196,756,0,0,2747,12461,24,15208,1542,16946,16848,16848,15208,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 100.0% / Other 0.0%"
"DV-01-001607","Aggie Stadium East","Aggie Stadium East","4846","G137",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","852 La Rue Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53655,-121.76359,"2007-01-15","ON-CAMPUS","AG STAD E","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,5287,NA,5212,376,0,186,544,0,2130,2860,1436,3,4296,916,5588,5400,5400,4296,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 100.0% / Other 0.0%"
"DV-01-001609","Hutchison Child Development Center","Hutchison Child Development Center","4845","F241",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPC - Special Use","1055 Extension Center Drive","Davis","Yolo","CA","95616-5270","USA","1055 EXTENSION CENTER DRIVE",38.54038,-121.76264,"2008-01-01","ON-CAMPUS","CH DEV CNTR","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,9878,1494,1500,14,275,0,127,1916,7332,28,9248,630,11372,10625,10625,9248,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001610","Gateway Parking Structure","Gateway Parking Structure","4723","C114",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","PRK - Parking Structure","600 Hilgard Lane","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53326,-121.74909,"2000-01-25","ON-CAMPUS","PARKING SE","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",3,88,NA,NA,234000,0,13823,74,120,197068,49,211134,5735,11,216869,17131,234000,234000,36932,19801,"2000-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-001611","Pavilion Parking Structure","Pavilion Parking Structure","4827","D097",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","PRK - Parking Structure","685 Kleiber Hall Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.5397,-121.75805,"2006-01-21","ON-CAMPUS","PARKING WE","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",7,69,NA,NA,493567,0,5757,0,645,409178,0,415580,11240,10,426820,66747,493567,493567,84389,17642,"2004-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 20.3% / Fees 0.0% / Other 79.7%"
"DV-01-001615","Advanced Materials Research Laboratory","Advanced Materials Research Laboratory","4853","E180",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","665 Putah Creek Lodge Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53228,-121.75848,"2008-01-30","ON-CAMPUS","ADV MAT RSLB","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,7502,116,1018,60,538,0,110,1726,5075,22,6801,701,7618,7560,7560,6801,"2008-01-31",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001617","Aquatic Toxicology Laboratory Modular Office","Aquatic Toxicology Laboratory Modular Office","4870","N075",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","2689 Garrod Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"2007-01-01","ON-CAMPUS","AQ TOX LB MO","4 - Incombustible Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","SEUN - State-Eligible Unfunded OMP","UP - UC Owned, UC Purchased",1,NA,NA,NA,720,0,0,0,0,0,0,0,680,1,680,40,720,720,720,680,"2007-01-02",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001622","Hickey Pool Chemical Storage","Hickey Pool Chemical Storage","4864","B093",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","203 North Quad","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"2008-01-01","ON-CAMPUS","HCKY CHEM ST","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,298,0,0,0,0,0,0,0,288,2,288,10,298,298,298,288,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 100.0% / Other 0.0%"
"DV-01-001623","Recreation Pool Chemical Storage","Recreation Pool Chemical Storage","4862","F242",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPC - Special Use","1021 Extension Center Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"2007-01-01","ON-CAMPUS","REC CHEM ST","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,514,0,0,0,0,0,0,0,500,4,500,14,514,514,514,500,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 100.0% / Other 0.0%"
"DV-01-001626","Facilities Energy Management Office","Facilities Energy Management Office","4878","G142",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","1080 Extension Center Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53868,-121.76288,"2007-01-01","ON-CAMPUS","FAC ENGY OFC","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","NL - UC Lease or Rental",1,NA,NA,NA,2257,0,0,0,0,0,0,0,2090,14,2090,167,2257,2257,2257,2090,"2007-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001627","Primate Childhood Health & Disease Facility","Primate Childhood Health & Disease Facility","4874","S046",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","4343 Simian Lane","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",38.53911,-121.8082,"2009-01-30","ON-CAMPUS","PRIM CH HLTH","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,3476,0,315,0,111,0,162,588,2434,9,3022,454,3476,3476,3476,3022,"2008-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001628","Translational Shared Research Facility","Translational Shared Research Facility","4880","S047",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","184 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",38.54049,-121.80589,"2009-01-31","ON-CAMPUS","TR SH RS FC","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","SEUN - State-Eligible Unfunded OMP","UC - UC Owned, UC Constructed",1,NA,NA,NA,2500,0,230,0,135,0,0,365,1874,15,2239,261,2500,2500,2500,2239,"2009-01-27",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001629","Primate Controlled Environment Facility (CEF)","Primate Controlled Environment Facility (CEF)","4881","S048",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPT - Support","208 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",NA,NA,"2008-01-30","ON-CAMPUS","PRIM CEF","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,NA,NA,NA,300,0,0,0,261,0,0,261,0,0,261,39,300,300,300,261,"2008-01-14",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001630","Advanced Transportation Infrastructure Research Center","Advanced Transportation Infrastructure Research Center","4879","Q092",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","3327 Apiary Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.5346,-121.79432,"2008-01-07","ON-CAMPUS","ATIRC","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,NA,NA,18955,0,643,62,292,0,226,1223,16335,18,17558,1397,18955,18955,18955,17558,"2008-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001631","Health & Wellness Center","Student Health & Wellness Center","4871","F244",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","MED - Student / Employee Health Care","930 Orchard Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.54269,-121.76154,"2010-01-01","ON-CAMPUS","HLTH WELL","4 - Incombustible Frame","P - Permanent","1 - New, built within the past 5 years","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,NA,NA,NA,78275,0,17910,53,2321,0,964,21248,47352,279,68600,9675,78275,78275,78275,68600,"2010-01-19",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.1% / Fees 99.9% / Other 0.0%"
"DV-01-001693","Western Human Nutrition Research Center","Western Human Nutrition Research Center (WHNRC)",NA,"G136",NA,"03 - Davis","9 - Unreconciled - From Davis Campus GIS","G - General","LAB - Lab / Research","430 West Health Sciences Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53503,-121.76622,NA,"ON-CAMPUS","WHNRC","4 - Incombustible Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","X100 - OMP 100% Other Funding","XS - Non-Inventoried Structure",2,NA,NA,NA,49941,0,9233,108,1606,0,1021,11968,31677,124,43645,6296,49941,49941,49941,43645,NA,NA,NA,NA,"OMP Eligibility N/A: Unreconciled - From Davis Campus GIS"
"DV-01-001713","Primate North Colony Records Storage","Primate North Colony Records Storage","4883","S049",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","UNK - Unclassified","255 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",NA,NA,"2008-01-31","ON-CAMPUS","PRIM N REC","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","SEUN - State-Eligible Unfunded OMP","UP - UC Owned, UC Purchased",1,NA,NA,NA,300,0,0,0,0,0,0,0,293,2,293,7,300,300,300,293,"2008-01-10",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001718","Headend Antenna Building 1","Headend Antenna Building 1","4886","M019",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPC - Special Use","2018 Brooks Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"2007-01-01","ON-CAMPUS","HEADEND B1","3 - Ordinary Masonry","P - Permanent","4 - Poor","X - Zero ASF defaults to Other Funds OMP Eligibility","SEUN - State-Eligible Unfunded OMP","UF - UC Owned, No Cost to UC",1,NA,NA,NA,400,0,0,0,0,0,0,0,390,1,390,10,400,400,400,390,"1973-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-001719","Arboretum Teaching Nursery","Arboretum Teaching Nursery","7811","G143",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","1046 Garrod Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53057,-121.76174,"2008-01-17","ON-CAMPUS","ARBORTM NURS","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","SEUN - State-Eligible Unfunded OMP","UC - UC Owned, UC Constructed",1,NA,NA,NA,29000,0,0,0,0,0,0,0,28700,1,28700,300,29000,29000,29000,28700,"2008-01-24",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
